"Work.No","Measurement.date.x","Standing_Water_level..m..x","Easting.x","Longitude.x","Latitude.x","Northing.x","Measurement.date.y","Standing_Water_level..m..y","Easting.y","Longitude.y","Latitude.y","Northing.y","Drilled_De","Salinity","Elevation"
"GW046827","6/08/1979",4.25,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/09/1988",0.55,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/07/1976",3.4,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/08/1975",3.28,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/09/1978",2.38,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/12/1982",4.53,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","15/01/1999",1.24,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","15/02/1974",5.28,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/10/1981",3.58,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/04/1975",3.26,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","12/04/1983",4.69,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","12/03/1974",5.28,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","11/12/1989",0.8,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","11/11/1980",4.09,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","11/08/1983",3.92,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","11/07/1974",4.9,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","10/10/1989",0.55,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/04/1974",5.66,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","10/08/1978",4.42,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/03/1978",4.94,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/12/1974",2.58,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/06/1975",3.35,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/05/1985",1.8,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","12/07/1978",4.82,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW052375","7/04/1994",1.62,"599,917",148.0912,-34.7184,"6,157,637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW052375","10/05/1994",1.55,"599,917",148.0912,-34.7184,"6,157,637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW052375","16/07/1994",1.8,"599,917",148.0912,-34.7184,"6,157,637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW052375","23/06/1994",1.5,"599,917",148.0912,-34.7184,"6,157,637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW054037","15/10/1996",0,"587,694",147.9568,-34.6348,"6,167,035",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW057489","15/10/1996",5.79,"589,282",147.974,-34.6262,"6,167,975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW400125","12/12/1999",1.79,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","9/05/1997",3.55,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","6/06/1997",3.62,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","7/09/1999",1.66,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","7/11/1998",1.9,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","7/11/1999",1.55,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","8/04/1998",4,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","8/07/1996",3.99,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","8/10/1999",1.54,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","9/05/1998",4,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","9/05/1999",3.21,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","9/11/1997",2.18,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","10/01/1999",2.33,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","12/08/1999",1.9,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","9/12/1997",2.67,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","13/09/1998",2.17,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/12/1998",2.39,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","11/10/1998",1.83,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","10/06/1999",2.77,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/10/1997",2.06,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","1/02/1997",2.63,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","1/03/1998",3.7,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","2/03/1997",3.05,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","2/08/1998",3.07,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","1/01/1997",2.31,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","2/09/1997",2.3,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","4/03/1999",2.95,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/07/1998",3.85,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","4/07/1999",2.3,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","4/08/1997",2.63,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/01/1998",3.15,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/02/1999",2.69,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/04/1997",3.3,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/04/1999",3.97,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","5/07/1997",3.13,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","4/06/1998",4.02,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400125","2/02/1998",3.46,"586,246",147.9417,-34.7018,"6,159,625","1/05/1996",0,586246,147.9417,-34.7018,6159625,NA,2624,NA
"GW400126","6/07/1998",0.8,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/05/1999",1.27,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/05/1998",1.84,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/04/1999",0.4,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/03/1997",1.66,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/01/1998",1.7,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/12/2000",1.3,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/11/1998",1.15,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/03/2000",1.47,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/08/2000",0.65,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","14/10/1997",1.14,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/07/1997",1.45,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/09/2000",0.37,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/11/1997",1.26,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","6/11/2000",1.1,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","7/03/1998",1.84,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","7/07/1999",0.9,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","8/04/1997",1.7,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","8/07/1996",0.46,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","8/12/1997",1.6,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","4/12/1998",1.26,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","14/09/1997",0.88,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/04/1998",1.99,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","9/09/1997",0.43,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/01/2000",0.75,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","5/08/1997",1.45,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/01/1997",1.35,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","4/11/1999",0.8,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/02/1997",1.5,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/03/1999",1.25,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/05/2000",0.87,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/06/1998",1.75,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/06/2000",0.5,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/07/2000",0.38,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/08/1999",1,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/09/1998",0.58,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","1/10/1998",0.47,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","2/02/1999",1.18,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","4/06/1999",1.16,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","2/12/1999",1.05,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","4/10/2000",0.97,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","4/01/1999",1.4,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/10/1999",0.64,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/08/1998",0.55,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/05/1997",1.8,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/04/2000",1.17,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/02/2000",1.23,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/06/1997",1.35,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400126","3/02/1998",1.75,"583,123",147.9074,-34.6819,"6,161,859","1/05/1996",0,583123,147.9074,-34.6819,6161859,NA,1632,NA
"GW400127","5/08/1997",1.37,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/05/1999",1.1,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/05/1998",1.85,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/04/1999",0.48,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/03/1997",1.48,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/01/1998",1.56,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","5/07/1997",1.35,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","5/11/1998",0.9,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/07/1998",0.8,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","8/04/1997",1.58,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","5/04/1998",1.89,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","5/12/2000",1.15,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/08/2000",0.6,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/09/2000",0.07,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/11/1997",1.16,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","6/11/2000",0.87,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","14/09/1997",0.76,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","7/07/1999",0.7,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","8/07/1996",2.2,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","8/12/1997",1.45,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","14/10/1997",0.98,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","9/09/1997",0.72,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/01/2000",0.4,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","5/03/2000",1.2,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","7/03/1998",1.75,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/07/2000",0.16,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/03/1999",1.1,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","4/12/1998",1.07,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/01/1997",1.28,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/02/1997",1.32,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/05/2000",0.77,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/06/2000",0.3,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/08/1999",0.87,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/09/1998",0.35,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/10/1998",0.27,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","2/02/1999",1.08,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","2/12/1999",0.62,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","4/10/2000",0.7,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","1/06/1998",1.75,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","4/11/1999",0.4,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/02/1998",1.65,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","4/06/1999",1.14,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","4/01/1999",1.25,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/10/1999",0.36,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/08/1998",0.3,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/06/1997",1.23,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/05/1997",1.65,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/04/2000",1,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400127","3/02/2000",1.05,"592,993",148.0151,-34.6795,"6,162,033","1/05/1996",0,592993,148.0151,-34.6795,6162033,NA,4134,NA
"GW400128","5/04/1998",2.3,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/05/1998",2.1,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/04/1999",0.4,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/03/1997",1.67,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/01/1998",1.83,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","5/12/2000",1.45,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","5/11/1998",1.15,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","5/03/2000",1.62,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","5/07/1997",1.7,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/05/1999",1.4,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","4/12/1998",1.38,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","5/08/1997",1.65,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/07/1998",0.3,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/08/2000",0.79,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/09/2000",0.33,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/11/1997",1.33,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","6/11/2000",1.15,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","7/03/1998",2.1,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","7/07/1999",0.83,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","8/04/1997",1.86,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
"GW400128","8/07/1996",1.82,"583,162",147.9078,-34.6816,"6,161,886","1/05/1996",0,583162,147.9078,-34.6816,6161886,NA,6285,NA
